,P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. Teq Mean (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,S. HabCat,P. Habitable,P. Confirmed
2993,2.97,1.43,1.01,1.44,1.44,689.9,3.0,-22.31,2.72,22.92,0.161,0.0,0.16,0.0,1.06,1.1,5986.0,1.393869,19.4386,44.5317,-31.1,3.642,1.0,0.0,0.875,2.051,-2.21,-0.16,-0.67,0.3,0.31,0.0,0.0,1.0
2994,12.97,2.12,1.37,2.9,2.48,995.7,17.7,-24.76,4.02,16.1,0.1344,0.0,0.13,0.0,1.25,1.94,5944.0,4.215106,19.8144,47.3785,-32.7,7.6973,1.0,0.0,1.525,3.579,-2.35,-0.13,-0.21,0.3,0.25,0.0,0.0,1.0
2995,3.69,1.52,1.04,1.59,1.56,939.1,3.8,-23.78,2.89,7.43,0.0745,0.0,0.07,0.0,1.0,0.99,5842.0,1.024251,19.8047,42.9777,-32.4,7.088,1.0,0.0,0.757,1.78,-2.33,-0.15,-0.75,0.29,0.29,0.0,0.0,1.0
2996,8.1,1.88,1.22,2.29,2.08,662.8,9.9,-22.72,3.58,12.0,0.0979,0.0,0.1,0.0,0.87,0.82,5194.0,0.439061,19.0548,45.7119,-30.9,4.4643,1.0,0.0,0.514,1.234,-2.16,-0.14,-0.17,0.32,0.29,0.0,0.0,1.0
2997,0.39,0.78,0.81,0.64,0.71,1224.1,0.3,-23.49,1.49,1.92,0.0285,0.0,0.03,0.0,0.84,0.8,5239.0,0.432577,19.6593,49.3798,-33.6,15.0077,1.0,0.0,0.509,1.22,-2.35,-0.18,-1.34,0.27,0.29,0.0,0.0,1.0
2998,1.7,1.22,0.93,1.14,1.18,544.2,1.6,-20.92,2.32,16.3,0.1168,0.0,0.12,0.0,0.8,0.75,4870.0,0.283876,19.0197,44.5528,-30.0,3.4232,1.0,0.0,0.42,1.02,-2.01,-0.17,-0.75,0.32,0.35,0.0,0.0,1.0
2999,2.3,1.33,0.97,1.29,1.31,879.4,2.2,-23.21,2.53,13.32,0.1162,0.0,0.12,0.0,1.18,1.22,6155.0,1.916557,19.1084,37.5373,-32.1,5.5973,1.0,0.0,1.015,2.371,-2.33,-0.16,-0.87,0.29,0.3,0.0,0.0,1.0
3000,7.04,1.81,1.18,2.14,1.97,1080.9,8.3,-24.78,3.45,7.01,0.0747,0.0,0.07,0.0,1.13,1.19,6140.0,1.805748,19.3756,40.137,-33.0,8.5027,1.0,0.0,0.987,2.304,-2.38,-0.14,-0.57,0.29,0.27,0.0,0.0,1.0
3001,3.05,1.44,1.01,1.46,1.45,726.8,3.1,-22.55,2.75,17.29,0.1317,0.0,0.13,0.0,1.02,1.02,5923.0,1.148834,19.7585,50.6215,-31.3,4.128,1.0,0.0,0.797,1.872,-2.24,-0.16,-0.69,0.3,0.3,0.0,0.0,1.0
3002,17.93,2.28,1.5,3.43,2.8,389.9,26.9,-20.83,4.34,94.29,0.4012,0.0,0.4,0.0,0.97,0.95,5747.0,0.883287,19.1378,41.8749,-28.6,1.2618,1.0,0.0,0.707,1.666,-1.64,-0.12,1.01,0.34,0.44,0.0,0.0,1.0
3003,3.78,1.53,1.05,1.61,1.57,1718.4,4.0,-26.44,2.92,0.58,0.0125,0.0,0.01,0.0,0.78,0.74,5063.0,0.322838,19.7702,46.9663,-35.1,31.9916,1.0,0.0,0.444,1.07,-2.38,-0.15,-1.0,0.28,0.28,0.0,0.0,1.0
3004,2.73,1.4,0.99,1.39,1.4,213.2,2.7,-17.13,2.66,86.83,0.3124,0.0,0.31,0.0,0.54,0.51,3784.0,0.047845,19.8324,46.9967,-26.0,0.8699,1.0,1.0,0.178,0.456,-0.03,-0.16,0.12,0.83,0.73,0.0,1.0,1.0
3005,3.82,2.71,0.19,0.52,1.19,898.9,0.7,-24.85,5.15,9.96,0.0923,0.0,0.09,0.0,1.06,1.08,5961.0,1.321338,18.8843,41.7114,-32.2,6.2365,1.0,0.0,0.853,2.001,-2.33,2.45,-0.96,0.22,0.23,0.0,0.0,1.0
3006,2.89,1.42,1.0,1.43,1.42,832.6,2.9,-23.11,2.7,10.42,0.0936,0.0,0.09,0.0,1.01,1.0,5778.0,1.0,19.2392,42.6057,-31.9,5.6936,1.0,0.0,0.75,1.768,-2.29,-0.16,-0.77,0.29,0.29,0.0,0.0,1.0
3007,8.88,1.93,1.24,2.39,2.15,551.4,11.0,-21.97,3.66,26.78,0.1704,0.0,0.17,0.0,0.92,0.89,5471.0,0.636703,19.77,49.1023,-30.1,2.7844,1.0,0.0,0.61,1.449,-2.05,-0.14,0.04,0.33,0.32,0.0,0.0,1.0
3008,3.33,2.6,0.19,0.49,1.13,598.5,0.6,-22.98,4.94,45.13,0.2606,0.0,0.26,0.0,1.16,1.25,6198.0,2.068789,19.825,46.6622,-30.5,2.5566,1.0,0.0,1.052,2.455,-2.13,2.42,-0.83,0.23,0.27,0.0,0.0,1.0
3009,4.29,2.81,0.19,0.54,1.24,619.8,0.8,-23.31,5.34,11.94,0.0949,0.0,0.09,0.0,0.8,0.76,4967.0,0.315423,19.1681,51.3759,-30.6,4.2693,1.0,0.0,0.441,1.067,-2.1,2.48,-0.77,0.23,0.25,0.0,0.0,1.0
3010,0.39,0.78,0.81,0.64,0.71,1042.8,0.3,-22.79,1.49,4.16,0.0494,0.0,0.05,0.0,0.93,0.9,5541.0,0.685058,18.9935,43.954,-32.9,9.7196,1.0,0.0,0.63,1.494,-2.34,-0.18,-1.31,0.27,0.29,0.0,0.0,1.0
3011,13.55,2.14,1.38,2.96,2.52,497.0,18.8,-21.75,4.07,31.06,0.1838,0.0,0.18,0.0,0.86,0.82,5337.0,0.489448,19.7083,42.5459,-29.6,2.3771,1.0,0.0,0.539,1.286,-1.95,-0.13,0.45,0.33,0.33,0.0,0.0,1.0
3012,4.51,2.86,0.19,0.55,1.26,376.7,0.9,-21.17,5.43,84.57,0.3693,0.0,0.37,0.0,0.94,0.9,5472.0,0.651567,19.7086,44.6906,-28.4,1.2988,1.0,0.0,0.617,1.466,-1.58,2.49,-0.48,0.25,0.43,0.0,0.0,1.0
3013,8.88,1.93,1.24,2.39,2.15,1458.9,11.0,-26.22,3.66,4.15,0.0551,0.0,0.06,0.0,1.3,1.48,6386.0,3.268353,19.8604,40.1629,-34.3,14.3443,1.0,0.0,1.308,3.041,-2.45,-0.14,-0.64,0.28,0.26,0.0,0.0,1.0
3014,4.74,2.9,0.19,0.56,1.28,1415.7,0.9,-26.98,5.51,5.19,0.0656,0.0,0.07,0.0,1.4,1.57,6564.0,4.105474,19.5418,42.3201,-34.2,12.7762,1.0,0.0,1.45,3.364,-2.45,2.51,-1.07,0.21,0.21,0.0,0.0,1.0
3015,1.4,1.15,0.91,1.05,1.1,1039.1,1.3,-23.62,2.19,4.87,0.0558,0.0,0.06,0.0,0.98,0.96,5682.0,0.861861,18.8666,40.5575,-32.9,9.1764,1.0,0.0,0.701,1.655,-2.35,-0.17,-1.07,0.28,0.3,0.0,0.0,1.0
3016,3.47,2.63,0.19,0.5,1.15,576.8,0.7,-22.85,5.0,18.55,0.1294,0.0,0.13,0.0,0.84,0.8,5261.0,0.439889,19.6384,38.457,-30.3,3.2956,1.0,0.0,0.513,1.227,-2.07,2.43,-0.81,0.23,0.27,0.0,0.0,1.0
3017,17.18,2.26,1.48,3.36,2.76,580.4,25.5,-22.55,4.3,13.63,0.1023,0.0,0.1,0.0,0.77,0.74,4895.0,0.282075,18.9737,41.1964,-30.3,3.8549,1.0,0.0,0.418,1.015,-2.06,-0.12,0.48,0.32,0.29,0.0,0.0,1.0
3018,6.1,1.75,1.14,2.0,1.87,680.4,7.0,-22.68,3.32,16.83,0.1268,0.0,0.13,0.0,0.96,0.94,5667.0,0.817633,19.6006,42.8808,-31.0,3.9523,1.0,0.0,0.683,1.614,-2.19,-0.14,-0.34,0.31,0.29,0.0,0.0,1.0
3019,2.37,1.34,0.97,1.31,1.33,1699.9,2.3,-26.1,2.55,3.7,0.0531,0.0,0.05,0.0,1.46,1.77,6680.0,5.596831,18.8201,46.5162,-35.0,17.8219,1.0,0.0,1.683,3.896,-2.47,-0.16,-1.11,0.27,0.29,0.0,0.0,1.0
3020,2.97,1.43,1.01,1.44,1.44,956.9,3.0,-23.73,2.72,4.35,0.0496,0.0,0.05,0.0,0.86,0.83,5306.0,0.489909,19.383,43.2608,-32.5,8.9242,2.0,0.0,0.54,1.29,-2.31,-0.16,-0.83,0.29,0.29,0.0,0.0,1.0
3021,2.97,1.43,1.01,1.44,1.44,1091.2,3.0,-24.31,2.72,2.94,0.0382,0.0,0.04,0.0,0.86,0.83,5306.0,0.489909,19.383,43.2608,-33.1,11.6121,2.0,0.0,0.54,1.29,-2.34,-0.16,-0.89,0.29,0.29,0.0,0.0,1.0
3022,2.44,1.36,0.98,1.33,1.34,566.6,2.4,-21.32,2.58,11.32,0.0888,0.0,0.09,0.0,0.73,0.69,4611.0,0.193094,19.1772,48.9822,-30.2,4.1402,1.0,0.0,0.35,0.86,-2.02,-0.16,-0.64,0.32,0.34,0.0,0.0,1.0
3023,19.52,2.33,1.54,3.6,2.89,648.5,30.1,-23.1,4.43,13.71,0.1066,0.0,0.11,0.0,0.86,0.82,5303.0,0.477094,19.6356,46.6183,-30.8,4.1003,1.0,0.0,0.533,1.274,-2.15,-0.12,0.47,0.31,0.27,0.0,0.0,1.0
3024,1.49,1.18,0.92,1.08,1.13,1056.7,1.4,-23.74,2.23,7.47,0.0797,0.0,0.08,0.0,1.21,1.21,6149.0,1.877927,19.204,51.3545,-32.9,8.102,1.0,0.0,1.005,2.348,-2.38,-0.17,-1.06,0.28,0.3,0.0,0.0,1.0
3025,21.25,2.37,1.59,3.77,2.99,741.5,33.7,-23.72,4.51,24.33,0.1741,0.0,0.17,0.0,1.19,1.28,6202.0,2.174888,19.793,44.3718,-31.4,3.9184,1.0,0.0,1.079,2.516,-2.26,-0.12,0.39,0.3,0.25,0.0,0.0,1.0
3026,8.68,1.92,1.24,2.37,2.13,1298.3,10.7,-25.7,3.64,2.61,0.0369,0.0,0.04,0.0,0.99,0.98,5717.0,0.920481,19.1863,45.9802,-33.8,14.1726,1.0,0.0,0.723,1.705,-2.4,-0.14,-0.59,0.29,0.26,0.0,0.0,1.0
3027,7.38,1.84,1.19,2.19,2.0,469.8,8.8,-21.17,3.49,45.09,0.2411,0.0,0.24,0.0,0.92,0.89,5545.0,0.671856,19.4743,49.2564,-29.4,1.9675,1.0,0.0,0.624,1.479,-1.89,-0.14,0.06,0.34,0.37,0.0,0.0,1.0
3028,5.14,1.67,1.11,1.85,1.76,785.2,5.7,-23.2,3.17,15.05,0.1216,0.0,0.12,0.0,1.06,1.09,5949.0,1.335115,19.93,46.6928,-31.6,4.7771,1.0,0.0,0.858,2.013,-2.28,-0.15,-0.52,0.3,0.29,0.0,0.0,1.0
3029,2.3,1.33,0.97,1.29,1.31,474.2,2.2,-20.51,2.53,68.89,0.3255,0.0,0.33,0.0,0.97,1.1,5850.0,1.271448,18.9257,47.6372,-29.4,1.8011,1.0,0.0,0.843,1.981,-1.91,-0.16,-0.56,0.33,0.39,0.0,0.0,1.0
3030,3.88,1.55,1.05,1.63,1.59,658.5,4.1,-22.27,2.94,9.99,0.0836,0.0,0.08,0.0,0.78,0.75,4985.0,0.311654,19.0116,48.77,-30.9,4.7851,3.0,0.0,0.438,1.059,-2.14,-0.15,-0.54,0.31,0.31,0.0,0.0,1.0
3031,2.1,1.3,0.96,1.25,1.27,925.4,2.0,-23.37,2.47,3.6,0.0423,0.0,0.04,0.0,0.78,0.75,4985.0,0.311654,19.0116,48.77,-32.4,9.4566,3.0,0.0,0.438,1.059,-2.27,-0.16,-0.92,0.29,0.29,0.0,0.0,1.0
3032,2.17,1.31,0.96,1.26,1.29,792.8,2.1,-22.72,2.49,5.73,0.0577,0.0,0.06,0.0,0.78,0.75,4985.0,0.311654,19.0116,48.77,-31.7,6.9367,3.0,0.0,0.438,1.059,-2.22,-0.16,-0.85,0.3,0.3,0.0,0.0,1.0
3033,19.11,2.32,1.53,3.55,2.87,598.6,29.3,-22.74,4.41,36.29,0.2201,0.0,0.22,0.0,1.08,1.12,6018.0,1.476164,19.6826,42.7265,-30.5,2.7126,1.0,0.0,0.899,2.105,-2.13,-0.12,0.54,0.31,0.28,0.0,0.0,1.0
3034,3.4,1.49,1.03,1.53,1.51,947.9,3.5,-23.78,2.83,12.41,0.1105,0.0,0.11,0.0,1.17,1.36,6129.0,2.341672,19.4316,44.6835,-32.5,6.5607,1.0,0.0,1.124,2.627,-2.35,-0.15,-0.78,0.29,0.29,0.0,0.0,1.0
3035,3.69,1.52,1.04,1.59,1.56,1187.0,3.8,-24.81,2.89,2.67,0.0363,0.0,0.04,0.0,0.9,0.87,5502.0,0.622316,19.7384,45.6271,-33.4,12.7839,1.0,0.0,0.602,1.429,-2.37,-0.15,-0.86,0.28,0.28,0.0,0.0,1.0
3036,0.53,0.86,0.83,0.72,0.79,1843.7,0.4,-25.49,1.64,0.98,0.0193,0.0,0.02,0.0,0.99,0.99,5839.0,1.022149,19.027,49.9947,-35.4,27.5955,1.0,0.0,0.756,1.778,-2.44,-0.18,-1.38,0.26,0.29,0.0,0.0,1.0
3037,2.97,1.43,1.01,1.44,1.44,1663.5,3.0,-26.15,2.72,0.66,0.0138,0.0,0.01,0.0,0.8,0.77,5053.0,0.346792,19.8561,46.9677,-34.9,30.0529,1.0,0.0,0.46,1.11,-2.37,-0.16,-1.05,0.28,0.28,0.0,0.0,1.0
3038,6.4,1.77,1.16,2.05,1.9,723.2,7.4,-22.97,3.36,19.12,0.1426,0.0,0.14,0.0,1.06,1.08,5961.0,1.321338,19.7061,42.5552,-31.3,4.0357,1.0,0.0,0.853,2.001,-2.24,-0.14,-0.36,0.31,0.29,0.0,0.0,1.0
3039,17.18,2.26,1.48,3.36,2.76,392.7,25.5,-20.84,4.3,48.43,0.2433,0.0,0.24,0.0,0.82,0.77,5006.0,0.334068,19.0155,48.8067,-28.6,1.6864,1.0,0.0,0.453,1.094,-1.65,-0.12,0.96,0.34,0.44,0.0,0.0,1.0
3040,7.04,1.81,1.18,2.14,1.97,877.8,8.3,-23.87,3.45,8.68,0.0824,0.0,0.08,0.0,0.99,0.98,5771.0,0.955755,19.2515,42.2132,-32.1,6.3446,1.0,0.0,0.734,1.73,-2.31,-0.14,-0.44,0.3,0.27,0.0,0.0,1.0
3041,1.35,1.14,0.91,1.04,1.09,913.0,1.2,-23.03,2.17,4.55,0.0507,0.0,0.05,0.0,0.84,0.8,5213.0,0.424054,19.0989,46.7526,-32.3,8.416,1.0,0.0,0.505,1.21,-2.29,-0.17,-1.03,0.28,0.3,0.0,0.0,1.0
3042,1.49,1.18,0.92,1.08,1.13,1829.5,1.4,-26.13,2.23,0.97,0.0191,0.0,0.02,0.0,0.99,0.98,5791.0,0.969073,19.3256,45.2115,-35.3,27.6251,1.0,0.0,0.738,1.739,-2.44,-0.17,-1.22,0.27,0.29,0.0,0.0,1.0
3043,2.37,1.34,0.97,1.31,1.33,688.0,2.3,-22.15,2.55,6.49,0.0608,0.0,0.06,0.0,0.71,0.69,4630.0,0.196296,18.9724,47.0795,-31.1,6.0546,1.0,0.0,0.353,0.866,-2.14,-0.16,-0.75,0.31,0.31,0.0,0.0,1.0
3044,3.24,2.58,0.19,0.49,1.12,471.1,0.6,-21.92,4.9,28.47,0.1694,0.0,0.17,0.0,0.8,0.76,5044.0,0.335442,19.058,42.7281,-29.4,2.3914,1.0,0.0,0.453,1.093,-1.89,2.42,-0.73,0.24,0.33,0.0,0.0,1.0
3045,5.34,3.01,0.2,0.59,1.33,873.9,1.0,-24.96,5.73,13.03,0.1135,0.0,0.11,0.0,1.15,1.2,6096.0,1.784153,19.9446,43.4411,-32.1,5.6357,1.0,0.0,0.983,2.299,-2.32,2.54,-0.86,0.22,0.22,0.0,0.0,1.0
3046,10.88,2.03,1.31,2.65,2.32,558.1,14.2,-22.14,3.85,40.99,0.2372,0.0,0.24,0.0,1.06,1.09,5904.0,1.295174,19.1892,43.1532,-30.2,2.4494,1.0,0.0,0.848,1.99,-2.07,-0.13,0.17,0.32,0.31,0.0,0.0,1.0
3047,4.65,1.62,1.09,1.76,1.69,597.1,5.1,-21.95,3.09,37.33,0.2256,0.0,0.23,0.0,1.1,1.15,5998.0,1.535718,19.187,45.3405,-30.4,2.7166,1.0,0.0,0.918,2.15,-2.12,-0.15,-0.39,0.32,0.32,0.0,0.0,1.0
3048,7.19,3.32,0.2,0.65,1.47,1541.9,1.4,-27.65,6.3,6.03,0.0704,0.0,0.07,0.0,1.28,3.38,5047.0,6.650533,19.1144,48.6453,-34.6,25.8001,1.0,0.0,2.015,4.864,-2.37,2.65,-1.0,0.21,0.2,0.0,0.0,1.0
3049,3.31,1.48,1.02,1.52,1.5,1454.9,3.4,-25.63,2.81,3.03,0.0426,0.0,0.04,0.0,1.13,1.23,6143.0,1.932957,19.0896,37.412,-34.3,15.4217,1.0,0.0,1.02,2.384,-2.43,-0.16,-0.97,0.28,0.28,0.0,0.0,1.0
3050,20.8,2.36,1.58,3.72,2.97,520.4,32.8,-22.17,4.49,51.13,0.2748,0.0,0.27,0.0,1.06,1.09,5926.0,1.314587,19.0147,38.8059,-29.8,2.1137,1.0,0.0,0.853,2.002,-2.01,-0.12,0.78,0.32,0.31,0.0,0.0,1.0
